0.0, 0.0
0.085696425461, 0.0717120555955
0.148955135563, 0.132157164608
0.198308049106, 0.191450660957
0.231096568045, 0.250249756729
0.254494202278, 0.304209934039
0.266020571413, 0.354225916937
0.276295658066, 0.403949212193
0.281489301307, 0.452951367656
0.282657349556, 0.501665526575
0.284028878059, 0.551531881302
0.285402167203, 0.601475752523
0.287250204477, 0.657232155772
0.28868601054, 0.699292026293
0.289562966916, 0.741435394946
0.290110265543, 0.783590838336
0.290646653501, 0.82604479553
0.291192873114, 0.866004253283
0.291689419052, 0.902626934748
0.29176953969, 0.939322855844
0.291675220438, 0.979295063286
0.291522362394, 1.02166729339
0.29136736615, 1.05431106781
0.291326706283, 1.08653470423
0.291328998769, 1.11966992069
0.290883178728, 1.15238585153
0.292490842124, 1.18418517819
0.294102879979, 1.21343799625
0.295928694473, 1.24201088704
0.297894649749, 1.26851353318
0.299932549171, 1.29542285052
0.301256975809, 1.32028166245
0.302026295338, 1.34661070908
0.301888761432, 1.37250657915
0.301684756846, 1.39841711798
0.301509224756, 1.42171238119
0.30131606966, 1.44498569737
0.301130507077, 1.46702605468
0.300918364402, 1.48941042647
0.300723142538, 1.50942137635
0.300497773096, 1.5321456706
0.300312377625, 1.55114210379
0.300125641163, 1.57113811461
0.299968722168, 1.58785163328
0.299730832922, 1.61043404691
0.299548476137, 1.62658055391
0.299348321747, 1.6424087916
0.299230617535, 1.6582924326
0.299141907988, 1.67373810499
0.299022252934, 1.68789164971
0.29907420056, 1.70350393139
0.299017484016, 1.717505609
0.299495630381, 1.73080288612
0.299966283058, 1.74286739276
0.300505708851, 1.75625400076
0.301174956849, 1.77285067371
0.301827343262, 1.78874134308
0.302256125196, 1.79874319193
0.302777742843, 1.81154851361
0.303414631739, 1.82385644472
0.304015002089, 1.83439560771
0.304541027054, 1.84328893045
0.305110956815, 1.85269555896
0.305687034526, 1.86160360847
0.306498598034, 1.87381881499
0.307130774613, 1.88561643408
0.307517478426, 1.8951484701
0.307822242158, 1.90287421466
0.307931994613, 1.91069590586
0.307599868485, 1.91882779631
0.307022940557, 1.93102152111
0.306707803051, 1.93761336184
0.306411898342, 1.94378833114
0.306140742521, 1.94920616904
0.30585930769, 1.95447519986
0.305339355451, 1.96375646213
0.304975685894, 1.97017927765
0.304601496272, 1.97652221996
0.300729665957, 2.00687571669
0.30092658142, 2.01371026394
0.301223425971, 2.02189403235
0.30141205777, 2.03026901013
0.302345331193, 2.04046277889
0.304423528955, 2.05333081766
0.306908935684, 2.06739216292
0.309059572599, 2.08626045017
0.311294140985, 2.10813829817
0.313986924827, 2.13429638903
0.317008502604, 2.16312932628
0.321098380593, 2.19759692241
0.329510587116, 2.23752684518
0.341553955192, 2.28623830664
0.360262655023, 2.34834770164
0.390588023689, 2.40659609282
0.428258134725, 2.47348950724
0.471310598252, 2.5466458065
0.527643765266, 2.62251523145
0.601842340781, 2.69376609611
0.689247770184, 2.77155837941
0.783341978388, 2.83973620367
0.886504693877, 2.89685628614
0.98758255345, 2.94375198633
1.08024566068, 2.98782182755
